event_date,event_timestamp,event_name,event_bundle_sequence_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,event_params_page_title,event_params_ga_session_id,event_params_page_location,event_params_session_engaged,event_params_engagement_time_msec,event_params_ga_session_number,event_params_engaged_session_event
20230914,1694692930816513,scroll_10,1915030017,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/?gtm_debug=1694692928868,1.0,457.0,5.0,1.0
20230914,1694692931703085,scroll_50,1915916589,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,,,1.0
20230914,1694692932755761,scroll_75,1916969265,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/?gtm_debug=1694692928868,,1217.0,,1.0
20230914,1694692933802398,scroll_90,1918015902,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/?gtm_debug=1694692928868,,896.0,5.0,1.0
20230914,1694690903362357,CV Download,-112424139,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,,,1.0
20230914,1694691963898466,file_download,948111970,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/,1.0,3964.0,,1.0
20230914,1694691996321332,file_download,980534836,2045365191.1694417,1694419630602476,6092560544,WEB,,1694690136.0,,1.0,2687.0,5.0,1.0
20230914,1694692022587761,file_download,1006801265,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,4122.0,,1.0
20230914,1694690143035731,file_download,-872750765,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694690131638,,,,1.0
20230914,1694690286555209,file_download,-729231287,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,,,1.0
20230914,1694690602224229,file_download,-413562267,2045365191.1694417,1694419630602476,6092560544,WEB,,,,1.0,,,1.0
20230914,1694690708986582,file_download,-306799914,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,,,,5.0,1.0
20230914,1694690725703504,file_download,-290082992,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,,,1.0
20230914,1694690903362637,file_download,-112423859,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/?gtm_debug=1694690895974,,,5.0,1.0
20230914,1694685607406423,session_start,-1113412777,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694685604.0,,,,,1.0
20230914,1694690136172681,session_start,-879613815,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,,,1.0
20230914,1694695880181028,session_start,569427236,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694695880.0,https://viktorbyskov.dk/,,,6.0,
20230914,1694691959395559,user_engagement,943609063,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/,1.0,,,1.0
20230914,1694692694275552,user_engagement,1678489056,2045365191.1694417,1694419630602476,6092560544,WEB,,,,,,,1.0
20230914,1694692745528962,user_engagement,1729742466,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,34820.0,5.0,1.0
20230914,1694695880181028,user_engagement,569427236,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694695880.0,https://viktorbyskov.dk/,0.0,,6.0,
20230914,1694690275017063,user_engagement,-740769433,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,,,,5.0,1.0
20230914,1694690595081504,user_engagement,-420704992,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,5.0,1.0
20230914,1694690700514417,user_engagement,-315272079,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694690136.0,https://viktorbyskov.dk/?gtm_debug=1694690593198,1.0,,5.0,1.0
20230914,1694690714515264,user_engagement,-301271232,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694690698585,,,5.0,1.0
20230914,1694692106386076,user_engagement,1090599580,2045365191.1694417,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694691988685,,18626.0,,1.0
20230914,1694693212327910,user_engagement,-2098425882,2045365191.1694417,1694419630602476,6092560544,WEB,,1694690136.0,https://viktorbyskov.dk/?gtm_debug=1694692928868,,,,1.0
20230914,1694674622939962,scroll,787022650,1672137256.1694417,1694417464201780,6092560544,WEB,,1694674520.0,https://viktorbyskov.dk/,,,2.0,1.0
20230914,1694713846909466,scroll,1356286490,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694713846909466,scroll,1356286490,1672137256.1694417,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,0.0,4668.0,3.0,1.0
20230914,1694713855503123,scroll,1364880147,1672137256.1694417,1694417464201780,6092560544,WEB,,1694713840.0,,,3924.0,,1.0
20230914,1694713882968773,scroll,1392345797,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694713887974261,scroll,1397351285,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694713840.0,,,2.0,3.0,1.0
20230914,1694716284264971,scroll,-501325301,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694716306189494,scroll,-479400778,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,https://viktorbyskov.dk/?customize_changeset_uuid=07f49742-49e7-45b7-b2b8-1fd4ce1709be&customize_theme=salient&customize_messenger_channel=preview-0,1.0,,4.0,1.0
20230914,1694716729837052,scroll,-55753220,1672137256.1694417,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,,,4.0,1.0
20230914,1694716734839617,scroll,-50750655,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,,1.0,530.0,,1.0
20230914,1694716757534305,scroll,-28055967,1672137256.1694417,1694417464201780,6092560544,WEB,,1694716281.0,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=988f517e91,1.0,,4.0,1.0
20230914,1694716762536830,scroll,-23053442,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=988f517e91,,,4.0,1.0
20230914,1694716807692296,scroll,22102024,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694717089271754,scroll,303681482,1672137256.1694417,1694417464201780,6092560544,WEB,,1694716281.0,https://viktorbyskov.dk/?customize_changeset_uuid=22986f53-f5c3-4c30-99bb-3fafd56cdd90&customize_theme=salient&customize_messenger_channel=preview-0,,,4.0,1.0
20230914,1694717125344776,scroll,339754504,1672137256.1694417,1694417464201780,6092560544,WEB,,1694716281.0,https://viktorbyskov.dk/,,,,1.0
20230914,1694717125344776,scroll,339754504,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1.0
20230914,1694717135294012,scroll,349703740,1672137256.1694417,1694417464201780,6092560544,WEB,,1694716281.0,,,,,1.0
20230914,1694717135301401,scroll,349711129,1672137256.1694417,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,,,4.0,1.0
20230914,1694717140306517,scroll,354716245,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,,1.0,6.0,4.0,1.0
20230914,1694675122091703,scroll,1286174391,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694675890442200,scroll,2054524888,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694676157740053,scroll,-1973144555,1672137256.1694417,1694417464201780,6092560544,WEB,,1694674520.0,https://viktorbyskov.dk/?gtm_debug=1694676153940,,,2.0,1.0
20230914,1694676159530879,scroll,-1971353729,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1.0
20230914,1694676159971501,scroll,-1970913107,1672137256.1694417,1694417464201780,6092560544,WEB,,1694674520.0,,,,,1.0
20230914,1694676160543712,scroll,-1970340896,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694676160572905,scroll,-1970311703,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694674520.0,https://viktorbyskov.dk/?gtm_debug=1694676153940,1.0,25.0,2.0,1.0
20230914,1694674521002686,page_view,685085374,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1.0
20230914,1694674617944131,page_view,782026819,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694674520.0,https://viktorbyskov.dk/,1.0,,2.0,1.0
20230914,1694674834621721,page_view,998704409,1672137256.1694417,1694417464201780,6092560544,WEB,,1694674520.0,,1.0,,,1.0
20230914,1694713840777291,page_view,1350154315,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694716281254398,page_view,-504335874,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,0.0,,,1.0
20230914,1694716306189494,page_view,-479400778,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,4.0,1.0
20230914,1694716729329506,page_view,-56260766,1672137256.1694417,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,1.0,,,1.0
20230914,1694716754294656,page_view,-31295616,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1.0,,,1.0
20230914,1694716807692296,page_view,22102024,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,https://viktorbyskov.dk/,1.0,,4.0,1.0
20230914,1694717089271754,page_view,303681482,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,https://viktorbyskov.dk/?customize_changeset_uuid=22986f53-f5c3-4c30-99bb-3fafd56cdd90&customize_theme=salient&customize_messenger_channel=preview-0,1.0,,4.0,1.0
20230914,1694717125344776,page_view,339754504,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1.0
20230914,1694675107445493,page_view,1271528181,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694674520.0,https://viktorbyskov.dk/?gtm_debug=1694675104146,1.0,,,1.0
20230914,1694675176637470,page_view,1340720158,1672137256.1694417,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694675167655,,,,1.0
20230914,1694675886097013,page_view,2050179701,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694674520.0,https://viktorbyskov.dk/?gtm_debug=1694675882262,1.0,,,1.0
20230914,1694676157526731,page_view,-1973357877,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694674521002686,session_start,685085374,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694674520.0,https://viktorbyskov.dk/,,,2.0,1.0
20230914,1694713840777291,session_start,1350154315,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,,3.0,1.0
20230914,1694716281254398,session_start,-504335874,1672137256.1694417,1694417464201780,6092560544,WEB,,1694716281.0,https://viktorbyskov.dk/,,,4.0,1.0
20230914,1694674629339621,user_engagement,793422309,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,1.0,4686.0,2.0,1.0
20230914,1694675333961714,user_engagement,1498044402,1672137256.1694417,1694417464201780,6092560544,WEB,,1694674520.0,,1.0,,,1.0
20230914,1694713892822327,user_engagement,1402199351,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230914,1694716284264971,user_engagement,-501325301,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,https://viktorbyskov.dk/,0.0,2021.0,4.0,1.0
20230914,1694716744943745,user_engagement,-40646527,1672137256.1694417,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,,,,1.0
20230914,1694716806016466,user_engagement,20426194,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694716281.0,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=988f517e91,1.0,10743.0,4.0,1.0
20230914,1694717144052359,user_engagement,358462087,1672137256.1694417,1694417464201780,6092560544,WEB,,1694716281.0,https://viktorbyskov.dk/,1.0,8745.0,4.0,1.0
20230914,1694675332759786,user_engagement,1496842474,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,2046.0,,1.0
20230915,1694777664810827,click,749678411,203902067.16947776,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657.0,https://viktorbyskov.dk/,0.0,3661.0,1.0,
20230915,1694777657414419,page_view,742282003,203902067.16947776,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657.0,https://viktorbyskov.dk/,0.0,,1.0,
20230915,1694777661244344,scroll_10,746111928,203902067.16947776,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657.0,https://viktorbyskov.dk/,0.0,329.0,1.0,
20230915,1694777657414419,first_visit,742282003,203902067.16947776,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657.0,https://viktorbyskov.dk/,,,1.0,
20230915,1694777657414419,session_start,742282003,203902067.16947776,1694777657414419,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694777657.0,https://viktorbyskov.dk/,,,1.0,
20230915,1694760576611701,scroll,841348469,72359703.16947605,1694760576012588,6092560544,WEB,,1694760575.0,https://viktorbyskov.dk/,0.0,6.0,1.0,1.0
20230915,1694760581630828,scroll,846367596,72359703.16947605,1694760576012588,6092560544,WEB,,1694760575.0,https://viktorbyskov.dk/,0.0,615.0,1.0,1.0
20230915,1694760587041697,scroll,851778465,72359703.16947605,1694760576012588,6092560544,WEB,,1694760575.0,,0.0,,,1.0
20230915,1694760593929201,scroll,858665969,72359703.16947605,1694760576012588,6092560544,WEB,,,,1.0,,,1.0
20230915,1694760593929201,scroll,858665969,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575.0,,1.0,,1.0,1.0
20230915,1694760576012588,page_view,840749356,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575.0,https://viktorbyskov.dk/,0.0,,1.0,1.0
20230915,1694760576012588,first_visit,840749356,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,,1.0,1.0
20230915,1694760586328513,file_download,851065281,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,0.0,5018.0,1.0,1.0
20230915,1694760590734927,file_download,855471695,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,0.0,710.0,,1.0
20230915,1694760576012588,session_start,840749356,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575.0,https://viktorbyskov.dk/,,,1.0,1.0
20230915,1694760593929201,user_engagement,858665969,72359703.16947605,1694760576012588,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760575.0,https://viktorbyskov.dk/,1.0,,,1.0
20230915,1694766401564932,click,-1923632892,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569.0,https://viktorbyskov.dk/?gtm_debug=1694766391956,1.0,10.0,5.0,1.0
20230915,1694766501627471,click,-1823570353,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,24.0,,1.0
20230915,1694760575356423,scroll,840093191,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1.0
20230915,1694766858844146,scroll,-1466353678,1672137256.1694417,1694417464201780,6092560544,WEB,,1694760569.0,,1.0,,5.0,1.0
20230915,1694767257875259,scroll,-1067322565,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230915,1694760569420154,page_view,834156922,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230915,1694766825635581,page_view,-1499562243,1672137256.1694417,1694417464201780,6092560544,WEB,,,,,,,1.0
20230915,1694766855839969,page_view,-1469357855,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569.0,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1.0,,,1.0
20230915,1694766933447953,page_view,-1391749871,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1.0,,5.0,1.0
20230915,1694767214995082,page_view,-1110202742,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1.0,,,1.0
20230915,1694767255232175,page_view,-1069965649,1672137256.1694417,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694760569.0,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=fcb71d17f7,1.0,,5.0,1.0
