event_date,event_timestamp,event_name,event_bundle_sequence_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,event_params_page_title,event_params_ga_session_id,event_params_page_location,event_params_session_engaged,event_params_engagement_time_msec,event_params_ga_session_number,event_params_engaged_session_event
20231022,1697991865086702,sec20_timer,-1980550418,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1697991845,https://viktorbyskov.dk/,1,,,1
20231022,1697991876311400,scroll_90,-1969325720,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,,2172,7,1
20231022,1697993193594810,sec20_timer,-652042310,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,,,,1
20231022,1697991845096928,session_start,-2000540192,1672137256.1694417464,1694417464201780,6092560544,WEB,,1697991845,,,,7,1
20231022,1697991845096928,page_view,-2000540192,1672137256.1694417464,1694417464201780,6092560544,WEB,,,,0,,,1
20231022,1697991851025081,scroll_10,-1994612039,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1697991845,https://viktorbyskov.dk/,0,949,7,1
20231022,1697991864788841,scroll_50,-1980848279,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1697991845,https://viktorbyskov.dk/,1,13764,7,1
20231022,1697991876310499,scroll_75,-1969326621,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,1697991845,https://viktorbyskov.dk/,,,7,1
20231022,1697991881319628,scroll,-1964317492,1672137256.1694417464,1694417464201780,6092560544,WEB,,1697991845,,1,,,1
20231022,1697992011055271,user_engagement,-1834581849,1672137256.1694417464,1694417464201780,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,,,,1
20231022,1697993178624211,page_view,-667012909,1672137256.1694417464,1694417464201780,6092560544,WEB,,1697991845,,,,7,1
20231022,1697993178624211,scroll_10,-667012909,1672137256.1694417464,1694417464201780,6092560544,WEB,,,https://viktorbyskov.dk/,,,7,1
