,event_date,event_timestamp,event_name,event_bundle_sequence_id,user_pseudo_id,user_first_touch_timestamp,stream_id,platform,event_params_page_title,event_params_ga_session_id,event_params_page_location,event_params_session_engaged,event_params_engagement_time_msec,event_params_ga_session_number,event_params_engaged_session_event
385,20230915,1694779849512351,scroll_75,-1360587361,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694779841007,1,2301,,1
386,20230915,1694787921885810,scroll_75,-1878148494,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/?gtm_debug=1694787898934,1,104,10,1
387,20230915,1694778773639751,scroll_90,1858507335,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/,1,3073,,1
388,20230915,1694782820891574,scroll_90,1610791862,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694782763,https://viktorbyskov.dk/,1,,9,1
389,20230915,1694779598162350,scroll_90,-1611937362,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694779555275,1,,8,1
390,20230915,1694779832291741,scroll_90,-1377807971,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,1,345,8,1
391,20230915,1694779850496361,scroll_90,-1359603351,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,1,,,1
392,20230915,1694778689357039,call_click,1774224623,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694778676496,1,3998,8,1
393,20230915,1694778987461195,call_click,2072328779,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694778067,https://viktorbyskov.dk/?gtm_debug=1694778951801,1,5646,8,1
394,20230915,1694779801403523,20sec_timer,-1408696189,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694779778812,1,8200,8,1
395,20230915,1694779862590083,20sec_timer,-1347509629,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694778067,,,,,1
396,20230915,1694779931051958,20sec_timer,-1279047754,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694779908465,1,16168,8,1
397,20230915,1694780058991451,20sec_timer,-1151108261,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694780035483,1,18295,,1
398,20230915,1694782872777313,cv_download,1662677601,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694782763,https://viktorbyskov.dk/,1,17572,9,1
399,20230915,1694778373050311,cv_download,1457917895,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,,,27,8,1
400,20230915,1694778695502299,cv_download,1780369883,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694778067,https://viktorbyskov.dk/?gtm_debug=1694778676496,1,,,1
401,20230915,1694778692352198,email_click,1777219782,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,,1
402,20230915,1694779039413186,email_click,2124280770,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694778951801,1,1555,8,1
403,20230915,1694787993392869,email_click,-1806641435,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?gtm_debug=1694787972588,,1364,10,1
404,20230915,1694782784005929,sec20_timer,1573906217,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,0,2024,9,1
405,20230915,1694785064201412,sec20_timer,-440865596,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
406,20230915,1694785208255494,sec20_timer,-296811514,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,10,1
407,20230915,1694785328052259,sec20_timer,-177014749,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/,,20002,10,1
408,20230915,1694786157678327,sec20_timer,652611319,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/,,2760,,1
409,20230915,1694788215272152,sec20_timer,-1584762152,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
410,20230915,1694789158566700,sec20_timer,-641467604,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,1,,10,1
411,20230915,1694789269520067,sec20_timer,-530514237,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=534abf4dd1,1,,,1
412,20230915,1694789459137917,sec20_timer,-340896387,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,1,,10,1
413,20230915,1694789494910850,sec20_timer,-305123454,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=534abf4dd1,1,7713,10,1
414,20230915,1694789644656696,sec20_timer,-155377608,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=534abf4dd1,1,6702,10,1
415,20230915,1694789676232279,sec20_timer,-123802025,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,,1,,10,1
416,20230915,1694786441146199,sec20_timer,936079191,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694786417434,,,,1
417,20230915,1694787489179691,sec20_timer,1984112683,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,1,,,1
418,20230915,1694787921779730,sec20_timer,-1878254574,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/?gtm_debug=1694787898934,1,186,10,1
419,20230915,1694788177522111,sec20_timer,-1622512193,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694788154485,,,,1
420,20230915,1694788223235196,sec20_timer,-1576799108,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?gtm_debug=1694788200602,,,10,1
421,20230915,1694782878034925,file_download,1667935213,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
422,20230915,1694778373049700,file_download,1457917284,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
423,20230915,1694778695516844,file_download,1780384428,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694778067,https://viktorbyskov.dk/?gtm_debug=1694778676496,1,,,1
424,20230915,1694770876737848,session_start,-1743427272,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
425,20230915,1694778068147904,session_start,1153015488,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/,,,8,1
426,20230915,1694782763518596,session_start,1553418884,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694782763,,,,9,1
427,20230915,1694785001237700,session_start,-503829308,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,,,,10,1
428,20230915,1694782917755289,linkedin_click,1707655577,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694782763,https://viktorbyskov.dk/,1,,,1
429,20230915,1694778960531030,linkedin_click,2045398614,2045365191.1694419630,1694419630602476,6092560544,WEB,,,https://viktorbyskov.dk/?gtm_debug=1694778951801,,4508,,1
430,20230915,1694787927577538,linkedin_click,-1872456766,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,10,1
431,20230915,1694778068147904,user_engagement,1153015488,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/,0,,8,1
432,20230915,1694778214263143,user_engagement,1299130727,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
433,20230915,1694778237074798,user_engagement,1321942382,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/,1,7820,8,1
434,20230915,1694778274778551,user_engagement,1359646135,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694778067,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=94fae9c7eb,1,,8,1
435,20230915,1694778793075264,user_engagement,1877942848,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
436,20230915,1694785013056971,user_engagement,-492010037,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/,0,,10,1
437,20230915,1694785025817537,user_engagement,-479249471,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/,,5117,,1
438,20230915,1694785141767559,user_engagement,-363299449,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,,,43274,,1
439,20230915,1694785307455397,user_engagement,-197611611,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
440,20230915,1694785766874664,user_engagement,261807656,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
441,20230915,1694787965861296,user_engagement,-1834173008,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,1871,10,1
442,20230915,1694788307965679,user_engagement,-1492068625,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/,1,1745,10,1
443,20230915,1694789170538568,user_engagement,-629495736,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/,,8461,,1
444,20230915,1694789196753560,user_engagement,-603280744,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
445,20230915,1694789242168271,user_engagement,-557866033,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,,1,,10,1
446,20230915,1694789439060564,user_engagement,-360973740,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=534abf4dd1,1,24112,10,1
447,20230915,1694789464116819,user_engagement,-335917485,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/,1,4978,10,1
448,20230915,1694789469208346,user_engagement,-330825958,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
449,20230915,1694789542663905,user_engagement,-257370399,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=534abf4dd1,,,10,1
450,20230915,1694789554593202,user_engagement,-245441102,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/,1,11406,,1
451,20230915,1694789568474852,user_engagement,-231559452,2045365191.1694419630,1694419630602476,6092560544,WEB,,1694785000,https://viktorbyskov.dk/?vc_editable=true&vc_post_id=7&_vcnonce=534abf4dd1,,4221,10,1
452,20230915,1694789684191134,user_engagement,-115843170,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/,1,7955,10,1
453,20230915,1694778727443402,user_engagement,1812310986,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
454,20230915,1694779040301056,user_engagement,2125168640,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694778951801,1,1240,,1
455,20230915,1694779613717999,user_engagement,-1596381713,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,1,11583,,1
456,20230915,1694779780308029,user_engagement,-1429791683,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694779637381,1,49433,8,1
457,20230915,1694779841590155,user_engagement,-1368509557,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694779778812,,2615,8,1
458,20230915,1694779908536133,user_engagement,-1301563579,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694779841007,1,,,1
459,20230915,1694779992091373,user_engagement,-1218008339,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694778067,https://viktorbyskov.dk/?gtm_debug=1694779908465,1,42102,8,1
460,20230915,1694780197132209,user_engagement,-1012967503,2045365191.1694419630,1694419630602476,6092560544,WEB,,,,,,,1
461,20230915,1694787994542159,user_engagement,-1805492145,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/?gtm_debug=1694787972588,1,1033,10,1
462,20230915,1694788200991893,user_engagement,-1599042411,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/?gtm_debug=1694788154485,1,3303,10,1
463,20230915,1694788292689867,user_engagement,-1507344437,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,,https://viktorbyskov.dk/?gtm_debug=1694788200602,,3997,10,1
464,20230915,1694788306784828,user_engagement,-1493249476,2045365191.1694419630,1694419630602476,6092560544,WEB,Viktor Byskov - Viktor Byskov,1694785000,https://viktorbyskov.dk/?gtm_debug=1694788200602,1,1198,,1
